timestamp_ms,lap,lap_time_ms,normalized_pos,speed_kmh,throttle,brake,steer,gear,rpms,g_lat,g_lon,wheel_slip_fl,wheel_slip_fr,wheel_slip_rl,wheel_slip_rr,tyres_out,penalty_time,car_x,car_y,car_z
533930,9,33063,0.3638,78.18,0.0,0.0,0.0921,2,6890,-1.2109,-0.2212,0.4084,0.2571,0.5894,0.4129,0,0.0,-76.51,5.37,-421.43
533971,9,33102,0.3641,77.85,0.0,0.0,0.0014,2,6852,-0.824,-0.1949,0.1144,0.0269,0.5614,0.3714,0,0.0,-75.7,5.37,-421.66
534012,9,33147,0.3646,77.55,0.0,0.0,0.0,2,6827,-0.7605,-0.2087,0.1372,0.008,0.4675,0.2662,0,0.0,-74.76,5.37,-421.91
534052,9,33186,0.3649,77.21,0.0,0.0,0.0512,2,6815,-0.7138,-0.223,0.2156,0.0869,0.3264,0.1313,0,0.0,-73.95,5.37,-422.11
534093,9,33225,0.3653,76.89,0.0,0.0,0.1565,2,6805,-0.9027,-0.2388,0.478,0.3567,0.2356,0.037,0,0.0,-73.13,5.37,-422.3
534134,9,33270,0.3657,76.53,0.0,0.0,0.27,2,6776,-0.9689,-0.257,0.74,0.6121,0.2079,0.0066,0,0.0,-72.2,5.37,-422.5
534175,9,33309,0.3661,76.12,0.0,0.0,0.3595,2,6738,-1.0733,-0.294,0.9576,0.8381,0.2325,0.0316,0,0.0,-71.39,5.37,-422.66
534216,9,33348,0.3665,75.72,0.0,0.0,0.4648,2,6700,-1.0949,-0.3074,1.2436,1.1392,0.2924,0.1009,0,0.0,-70.58,5.38,-422.8
534257,9,33390,0.3669,75.24,0.0,0.031,0.5782,2,6643,-1.1088,-0.3595,1.6728,1.6024,0.3649,0.1757,0,0.0,-69.71,5.38,-422.93
534297,9,33429,0.3672,74.72,0.0,0.035,0.4891,2,6590,-1.2794,-0.4054,1.5481,1.4493,0.411,0.2356,0,0.0,-68.9,5.38,-423.04
534338,9,33468,0.3676,74.16,0.0,0.0,0.3757,2,6545,-1.3766,-0.3317,1.0917,0.9529,0.4679,0.2908,0,0.0,-68.1,5.38,-423.13
534379,9,33513,0.368,73.72,0.0,0.0,0.2623,2,6505,-1.2768,-0.2554,0.7046,0.5507,0.5487,0.3778,0,0.0,-67.18,5.38,-423.2
534420,9,33552,0.3683,73.37,0.0,0.0,0.157,2,6468,-1.2124,-0.2153,0.4107,0.2514,0.6116,0.4399,0,0.0,-66.38,5.38,-423.24
534460,9,33591,0.3687,73.05,0.0,0.0,0.0436,2,6431,-0.9619,-0.1786,0.1488,0.0045,0.6133,0.4387,0,0.0,-65.59,5.37,-423.27
534501,9,33636,0.3691,72.79,0.0,0.0,0.0465,2,6398,-0.7425,-0.1795,0.1022,0.0,0.5531,0.36,1,0.0,-64.68,5.37,-423.28
534542,9,33675,0.3694,72.48,0.0,0.0,0.1599,2,6369,-1.1904,-0.2192,0.5159,0.2908,0.4523,0.2465,0,0.0,-63.89,5.37,-423.28
534583,9,33714,0.3698,72.03,0.0,0.0,0.2733,2,6372,-1.0402,-0.2472,0.7169,0.0,0.3355,0.1507,0,0.0,-63.11,5.36,-423.26
534624,9,33759,0.3702,71.68,0.0,0.0,0.2814,2,6350,-1.0317,-0.2523,0.8731,0.0,0.3206,0.1515,1,0.0,-62.21,5.36,-423.21
534665,9,33798,0.3705,71.37,0.0,0.0,0.168,2,6305,-0.758,-0.1901,0.5472,0.0,0.3793,0.0206,1,0.0,-61.44,5.35,-423.16
534706,9,33840,0.3709,71.16,0.0,0.0,0.0546,2,6225,-0.522,-0.1411,0.1984,0.0,0.3736,0.0,1,0.0,-60.61,5.34,-423.08
534746,9,33879,0.3712,70.94,0.0,0.0,0.1428,2,6177,-0.6358,-0.1182,0.2861,0.2464,0.4429,0.0,2,0.0,-59.85,5.33,-423.01
534787,9,33918,0.3715,70.61,0.0,0.0,0.2562,2,6153,-1.0923,-0.2715,0.6289,0.7382,0.552,0.1761,2,0.0,-59.08,5.31,-422.92
534827,9,33957,0.3719,70.1,0.0,0.0,0.3615,2,6222,-1.4778,-0.2817,0.908,1.1566,0.446,0.3896,2,0.0,-58.33,5.3,-422.82
534867,9,34002,0.3722,69.72,0.0,0.0,0.4749,2,6164,-1.3827,-0.2926,1.2478,0.0,0.3462,0.2557,2,0.0,-57.47,5.28,-422.67
534908,9,34041,0.3726,69.31,0.0,0.0,0.5802,2,6125,-1.1999,-0.3335,1.7502,0.0,0.3646,0.2882,2,0.0,-56.73,5.28,-422.53
534948,9,34080,0.3729,68.7,0.0,0.0,0.6856,2,6082,-0.6141,-1.2696,2.2513,0.0,0.4978,0.4076,2,0.0,-56.0,5.27,-422.37
534989,9,34125,0.3733,68.09,0.0,0.0,0.7873,2,6193,-0.6917,-0.2101,0.0,0.0,0.326,0.2712,2,0.0,-55.17,5.27,-422.17
535030,9,34164,0.3736,67.98,0.0,0.0,0.7911,2,6052,-0.3977,-0.0773,0.0,0.0,0.2065,0.0621,2,0.0,-54.45,5.28,-421.99
535071,9,34203,0.3739,67.84,0.0,0.0,0.7915,2,5979,-0.1538,-0.1197,0.0,0.0,0.1762,0.0,2,0.0,-53.74,5.28,-421.81
535111,9,34248,0.3743,67.43,0.0,0.0,0.7927,2,5882,0.0263,-0.1661,0.0,0.0,0.0,0.0,2,0.0,-52.92,5.28,-421.59
535152,9,34284,0.3745,67.21,0.0,0.0,0.7933,2,5734,0.1058,-0.2754,0.0,0.0,0.0,0.0,2,0.0,-52.27,5.28,-421.42
535193,9,34326,0.3749,66.8,0.0,0.0,0.7944,2,5715,-0.9057,-0.6659,2.8321,2.4915,0.0968,0.0,1,0.0,-51.51,5.28,-421.22
535234,9,34368,0.3752,66.06,0.063,0.0,0.7968,2,5658,-0.6066,-0.2558,2.4128,2.4695,0.0114,0.0,1,0.0,-50.77,5.28,-421.01
535275,9,34407,0.3755,65.73,0.11,0.0,0.7979,2,5639,-0.7786,-0.2131,2.5154,0.0,0.1608,0.0,1,0.0,-50.09,5.3,-420.81
535316,9,34446,0.3758,65.4,0.082,0.0,0.7989,2,5618,-0.7224,-0.2219,2.6893,0.0,0.3227,0.0,0,0.0,-49.41,5.31,-420.6
535356,9,34491,0.3761,64.91,0.0,0.0,0.8003,2,5662,-0.608,-0.3564,2.7859,0.0,0.5128,0.0849,0,0.0,-48.63,5.32,-420.34
535398,9,34530,0.3764,64.46,0.0,0.0,0.8017,2,5589,-1.1957,-0.3645,2.6905,0.0,0.5104,0.4351,0,0.0,-47.97,5.32,-420.11
535439,9,34575,0.3767,63.81,0.067,0.0,0.8037,2,5563,-1.0574,-0.4502,2.6055,0.0,0.6687,0.0,0,0.0,-47.22,5.32,-419.83
535480,9,34614,0.377,63.2,0.2,0.0,0.8056,2,5570,-1.1566,-0.3521,2.6749,2.4977,0.8728,0.0,0,0.0,-46.59,5.32,-419.57
535521,9,34653,0.3772,62.67,0.608,0.0,0.8072,2,5815,-1.2804,-0.3324,2.6871,2.6104,0.957,0.0,0,0.0,-45.96,5.32,-419.29
535562,9,34698,0.3776,62.94,0.702,0.0,0.8068,2,5954,-1.9109,0.5589,2.6676,2.6492,0.8074,1.2556,0,0.0,-45.26,5.32,-418.96
535602,9,34737,0.3778,63.14,0.435,0.0,0.806,2,5822,-1.6344,-0.0001,2.6967,0.0,0.5838,0.6972,0,0.0,-44.65,5.33,-418.63
535643,9,34776,0.3781,62.96,0.059,0.0,0.8064,2,5671,-1.2726,-0.1483,2.7714,0.0,0.501,0.4982,0,0.0,-44.06,5.34,-418.29
535684,9,34818,0.3784,62.7,0.0,0.0,0.8072,2,5519,-0.8538,-0.2088,2.8997,0.9187,0.4758,0.3103,0,0.0,-43.44,5.35,-417.91
535725,9,34857,0.3787,62.24,0.0,0.0,0.8086,2,5470,-1.1635,-0.4149,2.7855,2.7064,0.4395,0.2442,0,0.0,-42.87,5.35,-417.54
535765,9,34896,0.3789,61.56,0.0,0.0,0.8106,2,5451,-1.316,-0.4719,2.5427,2.4825,0.3903,0.2268,0,0.0,-42.32,5.36,-417.16
535806,9,34941,0.3792,60.99,0.11,0.0,0.8124,2,5425,-1.3202,-0.3862,2.4863,2.4452,0.4266,0.2748,0,0.0,-41.7,5.36,-416.71
535847,9,34980,0.3795,60.79,1.0,0.0,0.8133,2,5855,-1.1259,0.2347,2.544,2.481,0.4691,0.7923,0,0.0,-41.18,5.36,-416.3
535888,9,35019,0.3797,61.34,1.0,0.0,0.8117,2,5769,-1.1312,0.2464,2.5715,2.5329,0.4354,0.6918,0,0.0,-40.67,5.37,-415.88
535929,9,35064,0.38,61.86,1.0,0.0,0.8101,2,5813,-1.144,0.2908,2.5789,2.5651,0.4103,0.7087,0,0.0,-40.09,5.37,-415.38
535970,9,35103,0.3803,62.41,1.0,0.0,0.8084,2,5902,-1.1357,0.271,2.5993,2.592,0.4275,0.7618,0,0.0,-39.59,5.37,-414.92
536010,9,35142,0.3806,62.82,1.0,0.0,0.8071,2,6012,-1.0644,0.244,2.6086,2.5824,0.4898,0.8531,0,0.0,-39.1,5.38,-414.45
536051,9,35187,0.3809,63.27,1.0,0.0,0.8057,2,5908,-0.9792,0.3545,2.6347,2.6081,0.5247,0.8906,0,0.0,-38.55,5.38,-413.89
536092,9,35226,0.3811,63.76,1.0,0.0,0.8042,2,5944,-1.1693,0.3484,2.6428,2.6176,0.5091,0.8011,0,0.0,-38.07,5.38,-413.39
536132,9,35262,0.3814,64.18,1.0,0.0,0.8029,2,6026,-1.2663,0.2679,2.6109,2.5895,0.5062,0.7957,0,0.0,-37.65,5.38,-412.91
536174,9,35307,0.3817,64.55,1.0,0.0,0.8017,2,6214,-1.1938,0.2251,2.6286,2.6091,0.5375,0.9098,0,0.0,-37.13,5.38,-412.3
536214,9,35346,0.382,64.89,1.0,0.0,0.8007,2,6103,-1.14,0.3378,2.6556,2.6213,0.5928,0.9558,0,0.0,-36.69,5.38,-411.75
536255,9,35385,0.3823,65.33,1.0,0.0,0.7994,2,6158,-1.2858,0.2683,2.661,2.6339,0.5346,0.7933,0,0.0,-36.26,5.38,-411.19
536296,9,35430,0.3826,65.85,1.0,0.0,0.7978,2,6264,-1.1874,0.3233,2.6874,0.0,0.5254,0.812,0,0.0,-35.78,5.38,-410.53
536336,9,35469,0.3829,66.38,1.0,0.0,0.7962,2,6324,-1.1624,0.3555,2.7529,2.7662,0.5247,0.799,0,0.0,-35.38,5.38,-409.94
536377,9,35508,0.3832,67.0,1.0,0.0,0.7943,2,6369,-1.1183,0.3596,2.7673,2.7673,0.5104,0.7716,0,0.0,-34.99,5.38,-409.33
536417,9,35553,0.3835,67.55,1.0,0.0,0.7149,2,6391,-1.1341,0.3166,2.5472,2.4933,0.479,0.7277,0,0.0,-34.55,5.38,-408.61
536458,9,35592,0.3838,68.13,1.0,0.0,0.6015,2,6482,-1.1124,0.3346,2.1005,2.0313,0.5091,0.776,0,0.0,-34.18,5.38,-407.97
536498,9,35631,0.3841,68.63,1.0,0.0,0.4962,2,6563,-1.1858,0.3445,1.6695,1.558,0.5271,0.8259,0,0.0,-33.82,5.38,-407.32
536539,9,35676,0.3844,69.25,1.0,0.0,0.3828,2,6662,-1.1875,0.4763,1.2355,1.1187,0.5661,0.8976,0,0.0,-33.43,5.38,-406.56
536580,9,35712,0.3847,69.85,1.0,0.0,0.2775,2,6738,-1.1968,0.4844,0.8515,0.7109,0.5799,0.9222,0,0.0,-33.12,5.38,-405.93
536620,9,35751,0.385,70.59,1.0,0.0,0.1641,2,6801,-1.1513,0.5718,0.4511,0.2862,0.5828,0.9247,0,0.0,-32.81,5.38,-405.24
536661,9,35796,0.3854,71.33,1.0,0.0,0.0588,2,6855,-0.8825,0.5625,0.171,0.0431,0.5945,0.8784,0,0.0,-32.46,5.38,-404.43
536702,9,35835,0.3857,72.22,1.0,0.0,0.0002,2,6893,-0.5282,0.6521,0.0317,0.0974,0.6115,0.7667,0,0.0,-32.16,5.38,-403.71
536743,9,35874,0.386,73.39,1.0,0.0,0.0,2,7071,-0.5137,0.8701,0.127,0.0122,0.6994,0.7867,0,0.0,-31.87,5.38,-402.97
536784,9,35919,0.3864,74.63,1.0,0.0,0.0,2,7138,-0.5013,0.9291,0.1318,0.014,0.6401,0.6831,0,0.0,-31.54,5.37,-402.11
536825,9,35958,0.3867,75.97,1.0,0.0,0.0,2,7225,-0.425,0.8879,0.1247,0.019,0.5796,0.607,0,0.0,-31.25,5.37,-401.34
536866,9,36003,0.3871,77.31,1.0,0.0,0.0,2,7299,-0.3116,0.9355,0.1199,0.017,0.5309,0.5428,0,0.0,-30.92,5.38,-400.44
536907,9,36042,0.3874,78.57,1.0,0.0,0.0,2,7367,-0.215,0.9028,0.1047,0.0268,0.4746,0.478,0,0.0,-30.64,5.38,-399.64
536948,9,36081,0.3878,79.87,1.0,0.0,0.0,2,7474,-0.1296,0.8556,0.0839,0.0412,0.4485,0.4474,0,0.0,-30.35,5.38,-398.83
536989,9,36126,0.3882,81.06,1.0,0.0,0.0,2,7657,-0.0661,0.765,0.0802,0.0508,0.5041,0.5066,0,0.0,-30.02,5.38,-397.88
537030,9,36162,0.3885,82.2,1.0,0.0,0.0,2,7784,-0.034,0.8684,0.0728,0.0563,0.5355,0.5379,0,0.0,-29.75,5.38,-397.11
537070,9,36201,0.3888,83.49,1.0,0.0,0.0,2,7888,-0.0196,0.8928,0.0693,0.0585,0.5241,0.5224,0,0.0,-29.46,5.38,-396.26
537111,9,36246,0.3893,84.77,1.0,0.0,0.0435,2,7930,-0.0756,0.9308,0.1263,0.0129,0.4562,0.4575,0,0.0,-29.11,5.37,-395.27
537151,9,36285,0.3896,86.05,1.0,0.0,0.1569,2,8038,-0.5088,0.7856,0.432,0.2961,0.3927,0.4482,0,0.0,-28.81,5.37,-394.39
537192,9,36324,0.39,87.08,1.0,0.0,0.2622,2,8206,-0.695,0.743,0.7074,0.5888,0.4133,0.5656,0,0.0,-28.51,5.37,-393.51
537232,9,36363,0.3904,87.31,1.0,0.0,0.3756,1,7949,-0.9901,-0.0282,1.1029,0.9806,0.2219,0.0799,0,0.0,-28.22,5.37,-392.6
537273,9,36408,0.3908,87.24,1.0,0.0,0.4161,3,6988,-1.0116,0.6097,1.3293,1.1937,1.3772,1.9023,0,0.0,-27.9,5.37,-391.56
537314,9,36447,0.3912,87.87,1.0,0.0,0.3027,3,6067,-1.3173,0.2163,0.9374,0.8039,0.4752,1.1723,0,0.0,-27.64,5.37,-390.65
537354,9,36486,0.3916,88.43,1.0,0.0,0.1974,3,6109,-1.2119,0.585,0.6764,0.0,0.6211,0.8682,0,0.0,-27.4,5.38,-389.72
537395,9,36531,0.3921,89.35,1.0,0.0,0.084,3,6132,-1.1803,0.6321,0.4177,0.2568,0.6653,0.8312,0,0.0,-27.14,5.38,-388.64
537435,9,36570,0.3925,90.12,1.0,0.0,0.0014,3,6226,-0.9054,0.5909,0.1782,0.0493,0.7096,0.847,0,0.0,-26.93,5.38,-387.69
537476,9,36609,0.3929,90.94,1.0,0.0,0.0,3,6356,-0.8298,0.6051,0.2214,0.0956,0.795,0.8952,0,0.0,-26.74,5.38,-386.73
537516,9,36648,0.3933,91.78,1.0,0.0,0.0,3,6404,-0.878,0.6832,0.2631,0.1395,0.789,0.861,0,0.0,-26.55,5.38,-385.76
537556,9,36690,0.3937,92.78,1.0,0.0,0.0,3,6374,-0.981,0.7515,0.2799,0.1571,0.6865,0.712,0,0.0,-26.36,5.38,-384.7
537597,9,36729,0.3941,93.73,1.0,0.0,0.0,3,6347,-0.9756,0.6983,0.2668,0.1439,0.56,0.5376,0,0.0,-26.2,5.38,-383.7
537638,9,36768,0.3945,94.67,1.0,0.0,0.0,3,6404,-0.8191,0.6588,0.2285,0.0967,0.4888,0.4654,0,0.0,-26.05,5.38,-382.69
537679,9,36813,0.395,95.62,1.0,0.0,-0.0694,3,6462,-0.4333,0.6576,0.0583,0.0811,0.4411,0.4174,0,0.0,-25.9,5.37,-381.51
537720,9,36852,0.3954,96.53,1.0,0.0,-0.1747,3,6493,0.1583,0.6697,0.2629,0.3822,0.4136,0.3293,0,0.0,-25.77,5.37,-380.48
537761,9,36897,0.3959,97.46,1.0,0.0,-0.2881,3,6540,0.635,0.5777,0.621,0.7001,0.4027,0.234,0,0.0,-25.61,5.37,-379.28
537802,9,36936,0.3963,98.3,1.0,0.0,-0.2537,3,6627,0.9316,0.5827,0.6754,0.763,0.4942,0.2952,0,0.0,-25.46,5.37,-378.23
537843,9,36975,0.3968,99.1,1.0,0.0,-0.1484,3,6702,1.0797,0.5881,0.3373,0.4583,0.5606,0.3781,0,0.0,-25.3,5.37,-377.17
537884,9,37020,0.3973,99.98,1.0,0.0,-0.035,3,6807,0.7953,0.5951,0.0328,0.1667,0.6194,0.4703,0,0.0,-25.09,5.37,-375.94
537925,9,37059,0.3977,100.87,1.0,0.0,-0.0,3,6903,0.5993,0.6598,0.0297,0.095,0.6506,0.5724,0,0.0,-24.9,5.38,-374.87
537965,9,37098,0.3982,101.79,1.0,0.0,-0.0,3,6922,0.7193,0.6682,0.0524,0.1698,0.5535,0.5347,0,0.0,-24.69,5.38,-373.79
538006,9,37140,0.3987,102.75,1.0,0.0,-0.0,3,6954,0.7396,0.6917,0.0684,0.1803,0.4694,0.4788,0,0.0,-24.46,5.38,-372.62
538047,9,37179,0.3991,103.69,1.0,0.0,-0.0,3,6960,0.6992,0.6756,0.0625,0.1752,0.3757,0.4101,0,0.0,-24.23,5.38,-371.53
538088,9,37218,0.3996,104.65,1.0,0.0,-0.0,3,7019,0.4965,0.6443,0.0338,0.1535,0.3352,0.3672,0,0.0,-23.98,5.38,-370.42
538128,9,37263,0.4001,105.51,1.0,0.0,-0.0,3,7093,0.3639,0.624,0.0067,0.1249,0.3364,0.356,0,0.0,-23.69,5.38,-369.14
538169,9,37302,0.4006,106.46,1.0,0.0,-0.0,3,7150,0.2306,0.6605,0.025,0.103,0.326,0.339,0,0.0,-23.43,5.38,-368.02
538210,9,37341,0.4011,107.47,1.0,0.0,-0.0,3,7169,0.1676,0.6862,0.0337,0.089,0.2785,0.2915,0,0.0,-23.16,5.38,-366.9
538251,9,37386,0.4016,108.37,1.0,0.0,-0.0,3,7225,0.1093,0.6218,0.0414,0.082,0.2717,0.282,0,0.0,-22.85,5.38,-365.58
538292,9,37425,0.4021,109.26,1.0,0.0,-0.0,3,7334,0.0619,0.5742,0.0526,0.0727,0.3207,0.3248,0,0.0,-22.57,5.38,-364.44
538333,9,37470,0.4027,110.15,1.0,0.0,-0.0,3,7428,0.0283,0.6408,0.0597,0.069,0.3622,0.3644,0,0.0,-22.25,5.38,-363.1
538374,9,37509,0.4031,111.1,1.0,0.0,-0.0,3,7419,0.0215,0.6921,0.0605,0.0657,0.2876,0.2894,0,0.0,-21.97,5.37,-361.94
538414,9,37548,0.4036,112.05,1.0,0.0,-0.0,3,7472,-0.0009,0.6337,0.0607,0.0641,0.2686,0.271,0,0.0,-21.68,5.37,-360.76
538454,9,37587,0.4041,112.92,1.0,0.0,-0.0,3,7534,-0.0154,0.6404,0.0644,0.062,0.2817,0.2816,0,0.0,-21.39,5.37,-359.58
538495,9,37629,0.4047,113.84,1.0,0.0,-0.0,3,7611,-0.0117,0.6196,0.065,0.062,0.3003,0.2989,0,0.0,-21.08,5.37,-358.29
538536,9,37668,0.4052,114.65,1.0,0.0,-0.0,3,7707,0.0014,0.6,0.0655,0.063,0.3326,0.3322,0,0.0,-20.79,5.37,-357.09
538577,9,37707,0.4057,115.6,1.0,0.0,-0.0,3,7743,-0.0003,0.6643,0.0634,0.0629,0.3107,0.309,0,0.0,-20.5,5.37,-355.88
538617,9,37752,0.4063,116.53,1.0,0.0,-0.0,3,7757,0.0024,0.6424,0.0612,0.06,0.2592,0.2594,0,0.0,-20.16,5.37,-354.47
538658,9,37791,0.4068,117.45,1.0,0.0,-0.0,3,7828,0.0048,0.6191,0.0617,0.0605,0.2716,0.2714,0,0.0,-19.86,5.37,-353.23
538698,9,37830,0.4073,118.33,1.0,0.0,-0.0,3,7929,-0.0039,0.5827,0.0647,0.0631,0.3059,0.3061,0,0.0,-19.56,5.37,-351.99
538739,9,37875,0.4079,119.18,1.0,0.0,-0.0,3,7986,-0.0116,0.6302,0.0631,0.062,0.3088,0.3101,0,0.0,-19.21,5.37,-350.55
538780,9,37914,0.4084,120.16,1.0,0.0,-0.0,3,8007,0.0007,0.6464,0.0619,0.0587,0.2721,0.2729,0,0.0,-18.9,5.37,-349.29
538821,9,37953,0.409,121.08,1.0,0.0,-0.0,3,8074,0.0026,0.5957,0.0638,0.0615,0.2772,0.2751,0,0.0,-18.59,5.37,-348.02
538862,9,37998,0.4096,121.86,1.0,0.0,-0.0,3,8180,0.0174,0.5722,0.0649,0.0617,0.324,0.3241,0,0.0,-18.24,5.37,-346.54
538903,9,38037,0.4101,122.8,1.0,0.0,-0.0,3,8209,-0.0013,0.6545,0.061,0.0614,0.3009,0.3011,0,0.0,-17.92,5.37,-345.25
538943,9,38076,0.4107,123.66,1.0,0.0,-0.0,3,8259,0.0038,0.6017,0.0631,0.0615,0.2869,0.286,0,0.0,-17.61,5.37,-343.96
538984,9,38118,0.4113,124.55,1.0,0.0,-0.0,3,8319,0.0015,0.5896,0.0655,0.0623,0.2842,0.2845,0,0.0,-17.27,5.37,-342.55
539025,9,38157,0.4118,125.39,1.0,0.0,-0.0,3,8355,-0.0104,0.6071,0.0656,0.0628,0.2647,0.2645,0,0.0,-16.95,5.37,-341.23
539065,9,38196,0.4124,126.29,1.0,0.0,-0.0,1,8373,0.0002,0.6065,0.0641,0.0593,0.2516,0.2499,0,0.0,-16.63,5.37,-339.91
539106,9,38241,0.413,126.28,1.0,0.0,-0.0,1,8061,-0.0111,-0.0879,0.0624,0.0601,0.0867,0.0891,0,0.0,-16.26,5.37,-338.37
539146,9,38280,0.4136,126.58,1.0,0.0,-0.0,4,7103,-0.0064,0.6817,0.0672,0.0631,0.6946,0.6946,0,0.0,-15.94,5.37,-337.04
539187,9,38319,0.4141,127.5,1.0,0.0,-0.0,4,6920,-0.0097,0.6702,0.0644,0.0622,0.3778,0.3766,0,0.0,-15.61,5.37,-335.71
539228,9,38364,0.4148,128.4,1.0,0.0,-0.0,4,6848,0.0126,0.5303,0.0628,0.06,0.2016,0.2001,0,0.0,-15.24,5.37,-334.15
539269,9,38403,0.4153,129.18,1.0,0.0,-0.0,4,6884,0.0148,0.5153,0.0615,0.0617,0.2023,0.203,0,0.0,-14.91,5.37,-332.79
539310,9,38442,0.4159,129.87,1.0,0.0,-0.0,4,6938,0.0271,0.4844,0.0615,0.0624,0.2186,0.2225,0,0.0,-14.58,5.37,-331.43
539351,9,38487,0.4166,130.57,1.0,0.0,-0.0,4,7014,0.003,0.4856,0.0611,0.0641,0.265,0.2666,0,0.0,-14.19,5.37,-329.85
539391,9,38526,0.4172,131.25,1.0,0.0,-0.0,4,7057,0.0107,0.5049,0.0622,0.0612,0.2691,0.2702,0,0.0,-13.86,5.37,-328.47
539432,9,38562,0.4177,132.04,1.0,0.0,-0.0,4,7053,0.0115,0.5418,0.0623,0.0605,0.2235,0.2245,0,0.0,-13.55,5.37,-327.19
539473,9,38607,0.4184,132.8,1.0,0.0,-0.0,4,7091,-0.002,0.4909,0.0624,0.0626,0.218,0.218,0,0.0,-13.16,5.37,-325.58
539514,9,38646,0.4189,133.47,1.0,0.0,-0.0,4,7147,0.0002,0.4777,0.0631,0.061,0.2399,0.2394,0,0.0,-12.82,5.37,-324.18
539555,9,38685,0.4195,134.2,1.0,0.0,-0.0,4,7184,-0.0092,0.5042,0.0662,0.0607,0.2392,0.2392,0,0.0,-12.48,5.37,-322.77
539596,9,38730,0.4202,134.93,1.0,0.0,-0.0,4,7230,-0.0153,0.5206,0.0629,0.0604,0.2443,0.2447,0,0.0,-12.08,5.37,-321.13
539637,9,38769,0.4208,135.65,1.0,0.0,-0.0,4,7235,-0.0045,0.5061,0.062,0.0585,0.2124,0.2097,0,0.0,-11.74,5.37,-319.71
539677,9,38808,0.4214,136.38,1.0,0.0,0.0297,4,7290,-0.0459,0.4711,0.0983,0.0286,0.2258,0.2249,0,0.0,-11.39,5.37,-318.28
539718,9,38853,0.4221,137.02,1.0,0.0,0.135,4,7349,-0.5017,0.459,0.4059,0.2727,0.2377,0.2686,0,0.0,-10.99,5.37,-316.61
539759,9,38892,0.4227,137.67,1.0,0.0,0.1512,4,7388,-0.9211,0.4111,0.572,0.4303,0.2306,0.3023,0,0.0,-10.65,5.37,-315.17
539800,9,38937,0.4234,138.31,1.0,0.0,0.0378,4,7439,-0.8221,0.4724,0.2162,0.0778,0.2961,0.3514,0,0.0,-10.27,5.37,-313.48
539841,9,38976,0.424,139.02,1.0,0.0,0.0001,4,7429,-0.6918,0.5253,0.1,0.0238,0.3332,0.3063,0,0.0,-9.95,5.37,-312.01
539882,9,39012,0.4246,139.73,1.0,0.0,0.0,4,7468,-0.6427,0.4688,0.1594,0.0362,0.3183,0.2605,0,0.0,-9.67,5.37,-310.65
539923,9,39057,0.4253,140.39,1.0,0.0,0.0,4,7546,-0.5338,0.429,0.1626,0.0336,0.3307,0.2827,0,0.0,-9.32,5.37,-308.93
539964,9,39096,0.4259,141.01,1.0,0.0,0.0,4,7603,-0.4745,0.4973,0.1574,0.0275,0.353,0.3143,0,0.0,-9.03,5.37,-307.44
540005,9,39135,0.4266,141.74,1.0,0.0,0.0,4,7601,-0.5072,0.4958,0.1411,0.0081,0.2906,0.2459,0,0.0,-8.74,5.37,-305.93
540045,9,39180,0.4273,142.44,1.0,0.0,0.0,4,7584,-0.462,0.5751,0.1194,0.0078,0.2376,0.1871,0,0.0,-8.42,5.37,-304.18
540086,9,39219,0.4279,143.21,1.0,0.0,0.0,4,7601,-0.2167,0.5194,0.1028,0.0,0.2036,0.1629,0,0.0,-8.15,5.38,-302.66
540127,9,39258,0.4285,143.91,1.0,0.0,-0.0055,4,7676,-0.0815,0.4063,0.0911,0.0264,0.2354,0.2147,0,0.0,-7.87,5.38,-301.13
540168,9,39303,0.4293,144.25,1.0,0.0,-0.0818,4,7991,0.4154,0.2453,0.1355,0.2575,0.5274,0.503,0,0.0,-7.56,5.38,-299.36
540209,9,39342,0.4299,144.98,1.0,0.0,-0.0306,4,7933,0.4032,0.686,0.0558,0.1805,0.4849,0.4219,0,0.0,-7.28,5.38,-297.82
540250,9,39387,0.4307,145.94,1.0,0.0,-0.0,4,7768,0.3613,0.5093,0.061,0.0629,0.2125,0.2342,0,0.0,-6.94,5.37,-296.03
540291,9,39426,0.4313,146.6,1.0,0.0,-0.0,4,7810,0.3835,0.4708,0.0195,0.1005,0.2002,0.2388,0,0.0,-6.65,5.37,-294.47
540331,9,39462,0.4319,147.29,1.0,0.0,-0.0,4,7858,0.3502,0.4578,0.0248,0.1032,0.2004,0.2353,0,0.0,-6.37,5.36,-293.03
540372,9,39507,0.4326,147.92,1.0,0.0,-0.0,4,7906,0.2848,0.4829,0.0246,0.097,0.2103,0.2399,0,0.0,-6.01,5.37,-291.22
540413,9,39546,0.4333,148.68,1.0,0.0,0.0,4,7912,0.1824,0.4873,0.0236,0.0925,0.1847,0.2102,0,0.0,-5.7,5.37,-289.64
540454,9,39585,0.434,149.35,1.0,0.0,0.0275,4,7991,0.0279,0.4187,0.0911,0.0352,0.2297,0.2468,0,0.0,-5.38,5.37,-288.06
540495,9,39630,0.4347,149.93,1.0,0.0,0.0306,4,8083,-0.1228,0.4414,0.1312,0.0086,0.2836,0.3091,0,0.0,-5.01,5.37,-286.22
540536,9,39669,0.4354,150.69,1.0,0.0,0.0003,4,8057,-0.0602,0.5085,0.0499,0.0758,0.2292,0.2447,0,0.0,-4.69,5.36,-284.63
